material_id,formula,pred_log10_sigma,pred_spread,in_training
mp-684024,Li2SiN2,-6.9740452633322905,2.13755044413305,False
mp-625998,LiHO,-6.974683284856529,3.0718801692900675,False
mp-23856,LiHO,-6.974683284856529,3.0718801692900675,False
mp-7117,LiAlSe2,-6.976009632207954,3.1087876932420864,False
mp-1222897,Li2Al2CrSbO8,-6.990962121857773,2.1737480600405723,False
mp-1223686,KLiZnP2O7,-6.993183009280787,2.32413930051133,False
mp-554164,KLiZnP2O7,-6.993183009280787,2.32413930051133,False
mp-1222398,LiGa(GeSe3)2,-6.994049476798347,2.4018589750942136,False
mp-1210682,Na3Li3Rh2F12,-6.9990097569651555,2.091854478090658,False
mp-31096,Li3AlH6,-6.99917300531262,1.396033868130895,True
mp-559766,Cs3LiF4,-7.000712153681233,2.3847112209183,False
mp-753560,LiVPHO5,-7.00494385091775,2.6812261788014715,False
mp-37605,LiNdSe2,-7.004965111334643,1.8337900697655776,False
mp-557328,Li3Zn2SbO6,-7.007440774970909,2.090841634541946,False
mp-772830,Li4V2SiGeO10,-7.014611552914577,2.13602119802204,False
mp-766048,Li4V2SiGeO10,-7.014611552914577,2.13602119802204,False
mp-6413,LiDy(PO3)4,-7.0152782977857795,1.7668653541769663,False
mp-754237,LiTmO2,-7.017432673210279,2.2497226124488723,False
mp-1176564,LiTmO2,-7.017432673210279,2.2497226124488723,False
mp-709186,K4LiH3(SO4)4,-7.019243832050933,2.9809381094533336,False
mp-1200046,Li3V2BP4H2O17,-7.019835360056043,3.193634127790374,False
mp-764845,LiVOF3,-7.023845621026114,3.044023116583297,False
mp-765230,LiVOF3,-7.023845621026114,3.044023116583297,False
mp-1235612,LiSm4(Mo2O7)2,-7.023937447729318,1.64835378146465,False
mp-1222901,Li2AlCr2SbO8,-7.025346978139631,2.315470041546953,False
mp-775170,Li2AlCr2SbO8,-7.025346978139631,2.315470041546953,False
mp-695951,LiAg2P3(HO5)2,-7.026246567317381,2.0423249237699284,False
mp-1110651,Rb2LiSbF6,-7.026948602173388,2.1379119125569646,False
mp-1211905,K3LiGe4,-7.02843126149254,3.067045636014431,False
mp-686129,Li5TiN3,-7.02964572842953,2.9915517287092137,False
mp-504354,LiBi(PO3)4,-7.030439176598696,1.726550066169284,False
mp-1198930,LiGa(SeO3)2,-7.030873908445409,2.4407360615958824,False
mp-1192145,LiGaH4,-7.03148925446294,3.1134010337759737,False
mp-1095586,LiGaH4,-7.03148925446294,3.1134010337759737,False
mp-1220829,Na5Li3V8O24,-7.041740647546713,2.58696908472502,False
mp-774334,Na5Li3V8O24,-7.041740647546713,2.58696908472502,False
mp-850532,LiSn2(PO4)3,-7.044494570524297,1.7026478349685512,False
mp-26702,LiSn2(PO4)3,-7.044494570524297,1.7026478349685512,False
mp-780235,LiSn2(PO4)3,-7.044494570524297,1.7026478349685512,False
mp-554917,LiSn2(PO4)3,-7.044494570524297,1.7026478349685512,False
mp-562473,LiSn2(PO4)3,-7.044494570524297,1.7026478349685512,False
mp-773129,LiSn2(PO4)3,-7.044494570524297,1.7026478349685512,False
mp-27094,LiSn2(PO4)3,-7.044494570524297,1.7026478349685512,False
mp-759384,LiSn2(PO4)3,-7.044494570524297,1.7026478349685512,False
mp-27122,LiSn2(PO4)3,-7.044494570524297,1.7026478349685512,False
mp-760231,LiSn2(PO4)3,-7.044494570524297,1.7026478349685512,False
mp-32523,LiV(PO3)4,-7.044671415741634,3.123484465292521,False
mp-1176577,LiV(PO3)4,-7.044671415741634,3.123484465292521,False
mp-756648,LiNdO2,-7.049125591619503,2.0872657906618888,False
mp-1222355,LiNdO2,-7.049125591619503,2.0872657906618888,False
mp-23703,LiH,-7.052367879856749,2.3023962675965284,False
mp-1204473,Li3V5(H8O11)2,-7.054023042022654,2.9697618842324984,False
mp-1110976,Cs2LiBiF6,-7.054513278612805,2.410291723473114,False
mp-6553,LiSc(SiO3)2,-7.054660274463418,3.302094259032252,False
mp-1180540,LiSc(SiO3)2,-7.054660274463418,3.302094259032252,False
mp-6099,LiSc(SiO3)2,-7.054660274463418,3.302094259032252,False
mp-555366,LiHo(PO3)4,-7.056278177261962,1.7379668108042372,False
mp-2912355,LiSn(PO3)4,-7.059956782684576,1.7583384005905967,False
mp-555065,LiEr(PO3)4,-7.060718142459537,1.7274891367005463,False
mp-760034,Li2VFeP2(HO5)2,-7.061823632193482,2.6725714463792474,False
mp-760822,Li2VFeP2(HO5)2,-7.061823632193482,2.6725714463792474,False
mp-1177767,Li2VFeP2(HO5)2,-7.061823632193482,2.6725714463792474,False
mp-1177768,Li2VFeP2(HO5)2,-7.061823632193482,2.6725714463792474,False
mp-1177777,Li2VFeP2(HO5)2,-7.061823632193482,2.6725714463792474,False
mp-1177766,Li2VFeP2(HO5)2,-7.061823632193482,2.6725714463792474,False
mp-1177765,Li2VFeP2(HO5)2,-7.061823632193482,2.6725714463792474,False
mp-1177823,Li2VFeP2(HO5)2,-7.061823632193482,2.6725714463792474,False
mp-760258,Li2VFeP2(HO5)2,-7.061823632193482,2.6725714463792474,False
mp-973966,LiIn(IO3)4,-7.062015855006684,2.1895162341164953,False
mp-770625,Li4Al3Cr3(SbO8)2,-7.064351214094097,2.2211522260429537,False
mp-28829,Li2ZnBr4,-7.066059416567567,2.318181377316726,False
mp-754568,Na5LiMn2P2(CO7)2,-7.070287989026501,3.1030544973749588,False
mp-772308,Na5LiMn2P2(CO7)2,-7.070287989026501,3.1030544973749588,False
mp-754428,Na5LiMn2P2(CO7)2,-7.070287989026501,3.1030544973749588,False
mp-772235,Na5LiMn2P2(CO7)2,-7.070287989026501,3.1030544973749588,False
mp-772315,Na5LiMn2P2(CO7)2,-7.070287989026501,3.1030544973749588,False
mp-772639,Na5LiMn2P2(CO7)2,-7.070287989026501,3.1030544973749588,False
mp-772728,Na5LiMn2P2(CO7)2,-7.070287989026501,3.1030544973749588,False
mp-772483,Na5LiMn2P2(CO7)2,-7.070287989026501,3.1030544973749588,False
mp-772547,Na5LiMn2P2(CO7)2,-7.070287989026501,3.1030544973749588,False
mp-772311,Na5LiMn2P2(CO7)2,-7.070287989026501,3.1030544973749588,False
mp-772546,Na5LiMn2P2(CO7)2,-7.070287989026501,3.1030544973749588,False
mp-772518,Na5LiMn2P2(CO7)2,-7.070287989026501,3.1030544973749588,False
mp-849283,Li2FeF4,-7.071681354758696,3.1868932779247494,False
mp-989577,LiTl2GaF6,-7.078026357528423,3.433462606427951,False
mp-6765,Li3AlGeO5,-7.080450386427734,2.8191332242387728,False
mp-1147554,LiLaSO,-7.0819292101999025,2.2935628565932715,False
mp-857354,LiSn3Sb(PO4)6,-7.082397502833558,1.6729307857750084,False
mp-761694,LiSn3Sb(PO4)6,-7.082397502833558,1.6729307857750084,False
mp-1211713,KLiTb2(MoO4)4,-7.083016205948145,2.068486908539395,False
mp-1223290,Li2CaV12O32,-7.084005769179886,2.2081961580841005,False
mp-776510,Li3Sb3P8O29,-7.085409265749505,1.8916518500838035,False
mp-779525,Li3Sb3P8O29,-7.085409265749505,1.8916518500838035,False
mp-849732,LiSb(TeO4)3,-7.093727932256994,1.801768085835104,False
mp-761825,LiSb(TeO4)3,-7.093727932256994,1.801768085835104,False
mp-942704,LiCoHSO5,-7.095444367683774,2.717061312143862,False
mp-755477,LiMnPHO5,-7.097461806952987,2.7144003613208865,False
mp-1200439,LiIn(CN2)2,-7.098160639489411,2.4921510268236386,False
mp-755629,LiVF4,-7.098734492876983,3.057546597907523,False
mp-753969,LiVF4,-7.098734492876983,3.057546597907523,False
mp-754895,LiVF4,-7.098734492876983,3.057546597907523,False
mp-755801,LiVF4,-7.098734492876983,3.057546597907523,False
mp-755244,LiVF4,-7.098734492876983,3.057546597907523,False
mp-754337,LiVF4,-7.098734492876983,3.057546597907523,False
mp-753675,LiVF4,-7.098734492876983,3.057546597907523,False
mp-765497,LiVF4,-7.098734492876983,3.057546597907523,False
mp-1211079,LiTb6B3O14,-7.098894154079148,1.8467056903889831,False
mp-1192153,LiDy(WO4)2,-7.0992489936307335,2.512379179227241,False
mp-1210913,Li2NiGeO4,-7.100199746148542,2.133551474427488,False
mp-9610,Li2CN2,-7.100832961501131,2.23051756658628,False
mp-16804,LiCaPO4,-7.103088426332224,2.8034376450913756,False
mp-777589,Li2MnF4,-7.105841141531662,2.510085139753204,False
mp-755434,Li2MnF4,-7.105841141531662,2.510085139753204,False
mp-759948,Li2VCrP2(HO5)2,-7.107114970766174,2.680985221035159,False
mp-759803,Li2VCrP2(HO5)2,-7.107114970766174,2.680985221035159,False
mp-753446,Li2VCrP2(HO5)2,-7.107114970766174,2.680985221035159,False
mp-759005,Li2VCrP2(HO5)2,-7.107114970766174,2.680985221035159,False
mp-753660,Li2VCrP2(HO5)2,-7.107114970766174,2.680985221035159,False
mp-758399,Li2VCrP2(HO5)2,-7.107114970766174,2.680985221035159,False
mp-760167,Li2VCrP2(HO5)2,-7.107114970766174,2.680985221035159,False
mp-1180666,Li2BeH4,-7.107979686315617,2.2921938672595275,False
mp-772395,LiV(OF)2,-7.1097058546910405,3.075002453991644,False
mp-1539853,LiV(OF)2,-7.1097058546910405,3.075002453991644,False
mp-765626,LiV(OF)2,-7.1097058546910405,3.075002453991644,False
mp-1197163,Li5Ca9B7O21F2,-7.111946458449197,3.0150384228994933,False
mp-1110656,Rb2LiBiF6,-7.112917367670234,2.3346566675636193,False
mp-1020108,LiCaMgSiN3,-7.114235917130183,2.6089143223674394,False
mp-943462,LiFeHSO5,-7.115889891222466,2.7197915323314117,False
mp-26341,LiSbP2O7,-7.11694128272543,1.8656354482311985,False
mp-2206511,LiSbS,-7.117712157447084,2.1343916353407915,False
mp-753723,Li2Mn2OF6,-7.120976981628066,3.0739719415468527,False
mp-1020107,LiCaAl3N4,-7.121207361300865,2.5681505054194957,False
mp-1020016,Li4Ca2Mg(SiN3)2,-7.124969412106762,2.794233007772125,False
mp-1105750,LiAu(S2O7)2,-7.125681786790506,1.952969410723365,False
mp-768938,Na5LiFe2P2(CO7)2,-7.12586261413726,3.010885559137552,False
mp-772294,Na5LiFe2P2(CO7)2,-7.12586261413726,3.010885559137552,False
mp-1176343,Na5LiFe2P2(CO7)2,-7.12586261413726,3.010885559137552,False
mp-755968,Na5LiFe2P2(CO7)2,-7.12586261413726,3.010885559137552,False
mp-772536,Na5LiFe2P2(CO7)2,-7.12586261413726,3.010885559137552,False
mp-1176585,Na5LiFe2P2(CO7)2,-7.12586261413726,3.010885559137552,False
mp-772306,Na5LiFe2P2(CO7)2,-7.12586261413726,3.010885559137552,False
mp-772670,Na5LiFe2P2(CO7)2,-7.12586261413726,3.010885559137552,False
mp-772514,Na5LiFe2P2(CO7)2,-7.12586261413726,3.010885559137552,False
mp-530933,Li5P2N5,-7.127026320954885,2.747829808510138,False
mp-28603,NaLiSe,-7.130164994992409,1.9944354559938269,False
mp-4855,Li2SeO4,-7.133666476697057,2.20279847657553,False
mp-1211593,LiEr6B3O14,-7.134539731242375,2.024794342395011,False
mp-1222859,Li2La3Nd(SbO6)2,-7.135208002370345,1.6036036332913053,False
mp-755225,Li8ZrO6,-7.135597283058369,3.006592291763101,False
mp-35205,LiErSe2,-7.136544054737421,2.142583237692833,False
mp-15797,LiErSe2,-7.136544054737421,2.142583237692833,False
mp-532676,LiMgAl3(SeO4)6,-7.138773245162813,2.0018492441107267,False
mp-1210935,Li3Dy3(TeO6)2,-7.138977989120365,1.8130858904024263,False
mp-14753,Li7TaN4,-7.140288791183657,2.822974056847506,False
mp-1211233,LiDy6B3O14,-7.140463982743174,1.9295205895848846,False
mp-756411,Li6NiO4,-7.140735036736247,3.3368680707343508,False
mp-1641670,Li6NiO4,-7.140735036736247,3.3368680707343508,False
mp-1643730,Li6NiO4,-7.140735036736247,3.3368680707343508,False
mp-1570562,Li6NiO4,-7.140735036736247,3.3368680707343508,False
mp-567219,Li4Ca3(SiN3)2,-7.141328545977797,2.748075146690843,False
mp-1211256,Li3Sm3(TeO6)2,-7.141871688945807,1.6795977897836267,False
mp-10620,LiPrO2,-7.142290485366229,2.070960794805384,False
mp-1211170,LiHo6B3O14,-7.144568999893387,1.965910047537137,False
mp-672979,LiBiP2O7,-7.150590688925123,1.9825276441335065,False
mp-26129,LiBiP2O7,-7.150590688925123,1.9825276441335065,False
mp-26209,LiBiP2O7,-7.150590688925123,1.9825276441335065,False
mp-15796,LiHoSe2,-7.152030217755678,2.125042271310544,False
mp-33322,LiHoSe2,-7.152030217755678,2.125042271310544,False
mp-1222570,LiW3O9F,-7.154880557551477,3.594333798991147,False
mp-769552,LiMgCr3Se2(SO6)4,-7.158100522665548,2.047515771187951,False
mp-23259,LiBr,-7.160616672744998,2.2730088716509353,False
mp-976280,LiBr,-7.160616672744998,2.2730088716509353,False
mp-1212457,Li3Gd3(TeO6)2,-7.1616403994801585,1.7540793276708824,False
mp-776164,LiFeF4,-7.171699807040174,3.1720889393113256,False
mp-776264,LiFeF4,-7.171699807040174,3.1720889393113256,False
mp-756849,LiFeF4,-7.171699807040174,3.1720889393113256,False
mp-778510,LiFeF4,-7.171699807040174,3.1720889393113256,False
mp-755554,LiFeF4,-7.171699807040174,3.1720889393113256,False
mp-755632,LiFeF4,-7.171699807040174,3.1720889393113256,False
mp-777875,LiFeF4,-7.171699807040174,3.1720889393113256,False
mp-2411702,LiFeF4,-7.171699807040174,3.1720889393113256,False
mp-849226,LiFeF4,-7.171699807040174,3.1720889393113256,False
mp-722890,Li3H6Ir,-7.173029019150885,2.6468363333566742,False
mp-561254,NaLi3GeO4,-7.180051856763559,2.852171911098538,False
mp-17288,Li2ZnSiO4,-7.180785896701317,2.79317059156386,False
mp-18925,Li6CoO4,-7.182594028716946,3.2707706367830647,False
mp-4527,Li8SnO6,-7.182678663224397,2.2987203639629503,False
mp-943469,LiMnHSO5,-7.184063841229935,2.748454213060858,False
mp-3216,Li2ZrN2,-7.184374454899311,2.329593440807369,False
mp-1210003,NaLiHo2F8,-7.185733674590212,2.018041853918445,False
mp-1176620,LiMnF5,-7.186473832094773,3.25370781489631,False
mp-767597,LiMnF5,-7.186473832094773,3.25370781489631,False
mp-761149,LiMnF5,-7.186473832094773,3.25370781489631,False
mp-767165,K2LiVS4,-7.188992350527392,3.1452887188714453,False
mp-39144,SrLiPrTeO6,-7.190211706918245,1.5502973434038094,False
mp-1218250,SrLiPrTeO6,-7.190211706918245,1.5502973434038094,False
mp-14458,Na3Li3Cr2F12,-7.190604745854716,3.0367617954903428,False
mp-5990,CsLi(B3O5)2,-7.192449671885813,2.8783405200993792,False
mp-1019715,CsLi(B3O5)2,-7.192449671885813,2.8783405200993792,False
mp-1200805,CsLi(B3O5)2,-7.192449671885813,2.8783405200993792,False
mp-14495,Li6ZnO4,-7.194364658843462,3.1177454625491774,False
mp-1197930,CsLi2Gd4(BO3)5,-7.1947597066565745,1.8510148370007917,False
mp-690979,Li9Nd6Sb3TeO24,-7.197708055620779,1.0621560357575874,False
mp-776064,Li2VPO4F,-7.197940359886543,3.009110649699169,False
mp-22961,Li2ZnCl4,-7.205049734700451,2.053703527951791,False
mp-23416,Li2ZnCl4,-7.205049734700451,2.053703527951791,False
mp-3949,K7LiSi8,-7.205272708424803,2.6745787643942305,False
mp-27767,Li6Si2O7,-7.205281255841779,1.9795590605893079,False
mp-2286,Li2Se,-7.206294643544968,1.9956808614046715,False
mp-6787,RbLiB4O7,-7.208126990683111,2.833443026874096,False
mp-23626,RbLi2(IO3)3,-7.211167726350523,2.047345334200667,False
mp-1021510,LiGe2(PO4)3,-7.217199564424604,0.950336506279729,True
mp-541272,LiGe2(PO4)3,-7.217199564424604,0.950336506279729,True
mp-1211241,LiNd6B3O14,-7.2179490500483166,1.5276627087009538,False
mp-1222580,Li5Cr3(PO4)4,-7.219916501633688,2.6550423440714748,False
mp-8754,NaLiTe,-7.2199836183284285,2.169845908209758,False
mp-28316,K3LiSi4,-7.222015454239749,2.6628285469392248,False
mp-581285,LiGd6B3O14,-7.222178358589826,1.6757284738954341,False
mp-776091,LiLaNdSbO6,-7.222938014617262,1.5739729077879994,False
mp-3297,Li10Zn4O9,-7.227433296321894,2.8158762638466723,False
mp-1245502,Li2TiN2,-7.22943135285078,2.7276189409610536,False
mp-23736,LiMgH3,-7.233677670605277,2.6337582601056573,False
mp-756827,LiMn2F9,-7.236757771668963,3.269914028094726,False
mp-753244,LiMn2F9,-7.236757771668963,3.269914028094726,False
mp-4426,Li4SeO5,-7.246696609031324,2.9511344499498096,False
mp-758237,Li2Cr2Si5O13,-7.255960387824763,2.507683960341431,False
mp-18194,LiTb(PO3)4,-7.261085883509499,1.7670140556315843,False
mp-753960,Li2H2SeO5,-7.261242470063168,3.078417151835448,False
mp-1189942,Li2H2SeO5,-7.261242470063168,3.078417151835448,False
mp-24165,Li2H2SeO5,-7.261242470063168,3.078417151835448,False
mp-560614,KLiSO4,-7.261969773149977,3.007802739379,False
mp-6800,KLiSO4,-7.261969773149977,3.007802739379,False
mp-6179,KLiSO4,-7.261969773149977,3.007802739379,False
mp-6318,KLiSO4,-7.261969773149977,3.007802739379,False
mp-1211005,LiTb(WO4)2,-7.2629050983711885,2.452709640134821,False
mp-1176638,LiMnF4,-7.263302362806435,3.2098361729052383,False
mp-558059,LiMnF4,-7.263302362806435,3.2098361729052383,False
mp-776813,LiMnF4,-7.263302362806435,3.2098361729052383,False
mp-759990,LiMnF4,-7.263302362806435,3.2098361729052383,False
mp-1176628,LiMnF4,-7.263302362806435,3.2098361729052383,False
mp-1176654,LiMnF4,-7.263302362806435,3.2098361729052383,False
mp-773564,LiMnF4,-7.263302362806435,3.2098361729052383,False
mp-776106,LiMnF4,-7.263302362806435,3.2098361729052383,False
mp-776117,LiMnF4,-7.263302362806435,3.2098361729052383,False
mp-761183,LiMnF4,-7.263302362806435,3.2098361729052383,False
mp-10971,LiErO2,-7.26593183880353,1.9473749790058257,False
mp-10970,LiErO2,-7.26593183880353,1.9473749790058257,False
mp-1228411,Ba5Li2U3O15,-7.267292198157898,2.1443054785312667,False
mp-1035108,LiMg14GaO16,-7.2685009860000225,3.2177580831941195,False
mp-12645,LiHoO2,-7.27222627562253,1.8831660249204893,False
mp-757482,Li2Mn2Si5O13,-7.2727637612255345,2.467958069219932,False
mp-7941,Li6TeO6,-7.274348503736398,2.537642721329457,False
mp-558731,Li2TeS3,-7.276213466122751,2.076399369567239,False
mp-23843,LiHSeO3,-7.2805987940617305,2.4121008237223536,False
mp-1192681,LiTcH6O7,-7.286065921336195,2.7621591562543117,False
mp-4246,Li2TbF6,-7.290852245589519,2.0998587135221474,False
mp-760189,LiVOF4,-7.294199989324052,3.2321281086468385,False
mp-1211498,KLi3SiO4,-7.2990732952713815,2.8045223950488776,False
mp-16283,KNa2Li3Fe2(Si2O5)6,-7.300371390731445,3.030819166350825,False
mp-2530,Li2Te,-7.304287442553888,2.060502847892068,False
mp-1211144,LiSm6B3O14,-7.3084260994379715,1.8385200442844387,False
mp-770533,Li6MnO4,-7.311253644514496,3.374134357044342,False
mp-696288,LiH3(SeO3)2,-7.315894341215838,2.4203567383678206,False
mp-504207,LiSb(PO3)4,-7.317466028256741,1.7181834883501867,False
mp-26157,LiSb(PO3)4,-7.317466028256741,1.7181834883501867,False
mp-504353,LiSb(PO3)4,-7.317466028256741,1.7181834883501867,False
mp-672958,LiSb(PO3)4,-7.317466028256741,1.7181834883501867,False
mp-684427,LiSb(PO3)4,-7.317466028256741,1.7181834883501867,False
mp-558628,KLi2BO3,-7.318855282447943,3.102096251176498,False
mp-560058,Li9Ga3P8O29,-7.320538113904073,3.3712200646063977,False
mp-1104241,Li2MgH4,-7.321494334248339,2.5469858396399254,False
mp-1185531,LiNd6B3O13F2,-7.330245234605991,1.5313546407733267,False
mp-853967,LiCuS,-7.337385589731478,1.9365515427871607,False
mp-2468774,LiCuS,-7.337385589731478,1.9365515427871607,False
mp-1407369,LiCuS,-7.337385589731478,1.9365515427871607,False
mp-774736,LiCuS,-7.337385589731478,1.9365515427871607,False
mp-1210400,Na3LiTi2F12,-7.337461376869985,3.1745383928588424,False
mp-1177876,Li2V2P4H6O17,-7.344952739852047,3.4151673368405935,False
mp-1211362,Li(BH)6,-7.347666247578996,2.066543113509217,False
mp-1198726,Li(BH)6,-7.347666247578996,2.066543113509217,False
mp-29829,LiAuS,-7.350542919664629,2.2071018563689866,False
mp-3980,LiSbF6,-7.350970722759215,2.1897719488718037,False
mp-6153,Na3Li3V2F12,-7.352317885469617,3.2615914043792906,False
mp-9719,Na2LiAlP2,-7.35253674932921,2.7982130853335003,False
mp-753051,LiCrPHO5,-7.3563156249482775,2.8547655203260116,False
mp-29008,Li6MgBr8,-7.356523424860773,2.267607238764814,False
mp-585332,LiMo4P7O24,-7.363588687531613,1.8303346128029536,False
mp-15999,Li3AuS2,-7.365534386436197,2.2636655699647004,False
mp-767609,LiVF5,-7.3665633929057615,3.2827369173023864,False
mp-766954,LiVF5,-7.3665633929057615,3.2827369173023864,False
mp-760330,LiVF5,-7.3665633929057615,3.2827369173023864,False
mp-766925,LiVF5,-7.3665633929057615,3.2827369173023864,False
mp-760803,LiVF5,-7.3665633929057615,3.2827369173023864,False
mp-767769,LiVF5,-7.3665633929057615,3.2827369173023864,False
mp-776762,LiVF5,-7.3665633929057615,3.2827369173023864,False
mp-761275,LiVF5,-7.3665633929057615,3.2827369173023864,False
mp-23906,LiH6NO6,-7.367089850431894,2.616838012393703,False
mp-6247,Na3Li3Fe2F12,-7.368753595781041,2.930554165046665,False
mp-40186,LiCaPrTeO6,-7.37106006315889,1.4720516725812625,False
mp-26377,Li5Bi2P5O18,-7.37730118569126,1.9150838767012548,False
mp-757813,LiCoSbO4,-7.378167463549366,1.7304211747280092,False
mp-773085,LiCoSbO4,-7.378167463549366,1.7304211747280092,False
mp-28548,Li8GeO6,-7.3789710675642,2.5368772740578085,False
mp-752764,LiVF3,-7.378991850716518,3.0327367213459278,False
mp-777893,LiVF3,-7.378991850716518,3.0327367213459278,False
mp-554689,LiCoF4,-7.382317151597124,2.9396582359722854,False
mp-3503,Li6WN4,-7.383138038033968,2.8455055400017937,False
mp-630867,RbLiNd2(MoO4)4,-7.387312099399093,1.736998854602024,False
mp-1205129,Na3LiTi2Si4(HO4)4,-7.390210361381147,3.2502127412854187,False
mp-1100430,LiZnSb,-7.391968367199341,2.9292025529557058,False
mp-1100398,LiBeSb,-7.3940198940046225,2.9134218826429406,False
mp-3838,Li5ReN4,-7.394105183000505,2.8262425775966946,False
mp-771006,Na3Li3Fe2P2(CO7)2,-7.396496407254557,3.1087225027567755,False
mp-1176351,Na3Li3Fe2P2(CO7)2,-7.396496407254557,3.1087225027567755,False
mp-27453,Li7SbO6,-7.400030761667326,1.6990512132420508,True
mp-37436,Li7SbO6,-7.400030761667326,1.6990512132420508,True
mp-559848,Li4SiO4,-7.404308565289919,1.9954488871827087,False
mp-1223129,Li4SiO4,-7.404308565289919,1.9954488871827087,False
mp-11737,Li4SiO4,-7.404308565289919,1.9954488871827087,False
mp-27653,LiAlH4,-7.406416509628652,1.7627184923050283,True
mp-976291,LiAlH4,-7.406416509628652,1.7627184923050283,True
mp-1180547,LiAlH4,-7.406416509628652,1.7627184923050283,True
mp-1199122,Li2Ca(SiN2)2,-7.40653485819144,2.62308869569552,False
mp-773516,Li3NiO3,-7.407115812596103,2.806395236768045,False
mp-756254,LiNiSbO4,-7.413022244807776,1.7322227066380689,False
mp-505245,Li2Cr(H2O3)2,-7.416195394135328,2.775721246420621,False
mp-30129,Li4TaN3,-7.417204600208637,2.7788132720144496,False
mp-1029903,LiNbN2,-7.41812140881178,2.3583540243573817,False
mp-757449,LiFe(SiO3)2,-7.418586615830675,2.3738506324329482,False
mp-510708,LiFe(SiO3)2,-7.418586615830675,2.3738506324329482,False
mp-19061,LiFe(SiO3)2,-7.418586615830675,2.3738506324329482,False
mp-752617,LiFe(SiO3)2,-7.418586615830675,2.3738506324329482,False
mp-15791,LiErS2,-7.419417022958336,2.077898340095029,False
mp-35591,LiErS2,-7.419417022958336,2.077898340095029,False
mp-15790,LiHoS2,-7.427037461393607,2.040448201883271,False
mp-556814,LiNdGeO4,-7.4283749095607225,1.3783847338642135,False
mp-1194726,Li2Se2O7,-7.428888118436284,2.18548422157364,False
mp-1211542,Li3Ho3(TeO6)2,-7.431153315918036,1.7517064061919798,False
mp-23662,LiB(HO)4,-7.442720113625384,2.2601841378714704,False
mp-22994,LiIO3,-7.449561104391132,2.064115416882151,False
mp-22955,LiIO3,-7.449561104391132,2.064115416882151,False
mp-23384,LiIO3,-7.449561104391132,2.064115416882151,False
mp-554540,Li5ReO6,-7.452831479860813,2.770479879507087,False
mp-5061,Li5ReO6,-7.452831479860813,2.770479879507087,False
mp-754676,LiMnF3,-7.464679593050779,3.0294534169378897,False
mp-777355,LiMnF3,-7.464679593050779,3.0294534169378897,False
mp-757429,Li2Fe2Si4O11,-7.466834568943434,2.360765039620038,False
mp-19043,LiV(SiO3)2,-7.467227888445492,2.434624467954122,False
mp-559840,LiV(SiO3)2,-7.467227888445492,2.434624467954122,False
mp-765346,LiV(SiO3)2,-7.467227888445492,2.434624467954122,False
mp-7608,Li2PdO2,-7.471039069618488,2.7423616500626515,False
mp-561011,Li2Ta2(OF2)3,-7.471248394993691,3.4601927066718887,False
mp-1078552,Li2H6Pt,-7.473035848178308,2.5322916564625153,False
mp-857353,LiFe(Si2O5)2,-7.474480841823648,3.069044095293286,False
mp-6838,Na2LiFe(Si2O5)3,-7.48615532792492,3.064752810865957,False
mp-17510,LiGa(WO4)2,-7.491559948013147,3.863042050626238,False
mp-16282,KNa2Li3Cr2(Si2O5)6,-7.4923463800361025,3.152430479567188,False
mp-1195868,LiCeF5,-7.498384055934402,2.057034693442136,False
mp-1020009,Li2Ca2Si2O7,-7.498900134139368,2.793057817867744,False
mp-21932,Na3Li3Co2F12,-7.501821308540353,2.910811328638788,False
mp-569450,LiB6C,-7.504016572489909,2.380021369693012,False
mp-1190441,LiSbF4,-7.504708650239359,1.7731549814251848,False
mp-560297,LiTaSiO5,-7.508896383696638,3.37096476004636,False
mp-510529,LiCr(SiO3)2,-7.512098588224441,2.2989478967262995,False
mp-757604,LiCr(SiO3)2,-7.512098588224441,2.2989478967262995,False
mp-18727,LiCr(SiO3)2,-7.512098588224441,2.2989478967262995,False
mp-1211386,Li3Pr3(TeO6)2,-7.513307635713194,1.2618457955192806,False
mp-1211850,KLiGd2(MoO4)4,-7.51409756377399,1.8075906855866581,False
mp-770894,Li2CrPO4F,-7.515396268731245,3.038348588334124,False
mp-1222462,Li4CoTeO6,-7.521002102917671,1.927975168358701,False
mp-1178001,Li2CrO2,-7.522008185844673,2.6952703990074958,False
mp-28567,LiBiF4,-7.527263895946829,1.9971440140639662,False
mp-757623,Li2Cr2Si4O11,-7.52757740572784,2.3171857307731636,False
mp-756423,Li2Co3BiO8,-7.52881770642865,2.0857212845456425,False
mp-770929,Na3Li3Mn2P2(CO7)2,-7.529199241824987,3.242926593591756,False
mp-771021,Na3Li3Mn2P2(CO7)2,-7.529199241824987,3.242926593591756,False
mp-774815,Na9Li7V16O48,-7.5354213166656665,2.5051588586614195,False
mp-756639,Li2NbOF5,-7.535976584294289,3.1114417118611177,False
mp-3887,Li3GaN2,-7.540316505524616,3.049442392264382,False
mp-677627,Li3Nd3(TeO6)2,-7.550700168918828,1.2484646653234794,False
mp-27130,Li2W2O7,-7.557194038668197,3.4166597327098396,False
mp-694935,K3LiMg4(Si2O5)6,-7.560759732139017,3.0218984864455565,False
mp-706611,LiBeH4NF4,-7.562006954108156,2.620021566682438,False
mp-780493,Li8CrO6,-7.5624330725575035,3.7565958794942746,False
mp-756248,NaLi2FePCO7,-7.562485789526889,3.114894297497096,False
